episode,step,position_x,position_y,mineral_type,concentration,reward_earned,timestamp
28,397,16,20,-1,0.990729997094868,99.0729997094868,2026-02-06T00:29:22.210764
28,397,16,21,-1,0.6716129729729728,67.16129729729728,2026-02-06T00:29:22.310141
28,398,17,21,-1,0.9543459154285848,95.43459154285848,2026-02-06T00:29:34.274492
28,398,16,20,-1,0.6371215384615385,63.712153846153846,2026-02-06T00:29:34.414236
28,399,17,19,-1,0.9502200152239756,95.02200152239756,2026-02-06T00:29:38.356773
28,399,18,19,-1,0.9371160603603212,93.71160603603212,2026-02-06T00:29:39.296298
28,400,19,20,-1,0.9229462832357185,92.29462832357184,2026-02-06T00:29:45.643980
28,400,18,20,-1,0.9068497825258447,90.68497825258447,2026-02-06T00:29:46.314437
28,401,19,21,-1,0.8959425275974149,89.5942527597415,2026-02-06T00:30:01.956247
28,401,20,20,-1,0.8321206700075924,83.21206700075923,2026-02-06T00:30:02.338387
28,402,19,19,-1,0.7842933885281428,78.42933885281428,2026-02-06T00:30:06.787074
28,402,20,19,-1,0.860087234042553,86.0087234042553,2026-02-06T00:30:07.330108
28,403,21,18,-1,0.8485397146723362,84.85397146723362,2026-02-06T00:30:23.977314
28,403,21,19,-1,0.8385032653061225,83.85032653061225,2026-02-06T00:30:24.349868
29,408,61,27,-1,0.5423368250358105,54.23368250358105,2026-02-06T00:31:26.303497
29,409,62,27,-1,2.860902183393023,286.0902183393023,2026-02-06T00:31:41.340791
29,410,63,26,-1,2.685322327395677,268.5322327395677,2026-02-06T00:31:55.280382
29,410,62,25,-1,2.5742941380742876,257.4294138074288,2026-02-06T00:31:56.498320
29,411,63,25,-1,2.2369228571428565,223.69228571428567,2026-02-06T00:32:06.164653
29,411,64,24,-1,2.0891204609364404,208.91204609364405,2026-02-06T00:32:06.329784
31,418,61,59,-1,2.8933363636363634,289.33363636363634,2026-02-06T00:33:52.312934
31,419,61,58,-1,2.6797199999999997,267.972,2026-02-06T00:34:07.310473
31,419,62,57,-1,2.4989707692307688,249.8970769230769,2026-02-06T00:34:08.534621
31,420,63,57,-1,2.344045714285714,234.40457142857142,2026-02-06T00:34:24.853620
31,420,63,56,-1,2.1652177036171363,216.5217703617136,2026-02-06T00:34:25.302613
31,421,64,56,-1,2.074405698686704,207.44056986867042,2026-02-06T00:34:34.082450
31,421,65,56,-1,1.9861092442606152,198.61092442606153,2026-02-06T00:34:34.473078
31,422,65,57,-1,1.891790450454246,189.1790450454246,2026-02-06T00:34:41.632961
31,422,66,58,-1,1.813956716360902,181.3956716360902,2026-02-06T00:34:42.429024
31,423,67,58,-1,1.7398785301006345,173.98785301006345,2026-02-06T00:34:46.852483
31,423,67,57,-1,1.6727544178313583,167.27544178313582,2026-02-06T00:34:47.644869
31,424,67,56,-1,1.6117367119188162,161.17367119188162,2026-02-06T00:35:00.117057
31,424,66,57,-1,1.5558188967138553,155.58188967138554,2026-02-06T00:35:01.267414
31,425,66,56,-1,1.504847890499708,150.4847890499708,2026-02-06T00:35:15.595022
31,425,67,56,-1,1.12648,112.64799999999998,2026-02-06T00:35:16.337712
31,426,67,57,-1,1.0830953846153846,108.30953846153845,2026-02-06T00:35:30.973661
31,426,66,56,-1,1.0429244444444443,104.29244444444443,2026-02-06T00:35:31.553772
31,427,65,56,-1,1.0056228571428572,100.56228571428571,2026-02-06T00:35:48.885789
31,427,65,55,-1,1.3019961893025702,130.19961893025703,2026-02-06T00:35:49.336757
31,428,65,56,-1,0.9384999999999999,93.85,2026-02-06T00:36:05.215003
31,428,64,56,-1,0.9081774193548386,90.81774193548387,2026-02-06T00:36:05.342127
31,429,65,55,-1,0.8797499999999999,87.975,2026-02-06T00:36:17.594606
31,429,64,55,-1,1.0871878673535913,108.71878673535913,2026-02-06T00:36:18.919250
31,430,64,54,-1,1.1330988817618028,113.30988817618028,2026-02-06T00:36:26.286367
31,430,63,53,-1,1.1347480961808125,113.47480961808125,2026-02-06T00:36:26.482258
31,431,63,52,-1,1.3658729425864475,136.58729425864476,2026-02-06T00:36:41.365152
31,431,64,53,-1,1.0973185910862413,109.73185910862414,2026-02-06T00:36:42.303365
31,432,65,54,-1,1.040748431663157,104.0748431663157,2026-02-06T00:36:52.741105
31,432,64,54,-1,0.7293892307692306,72.93892307692306,2026-02-06T00:36:53.333435
31,433,64,55,-1,0.71112,71.112,2026-02-06T00:37:03.623509
